text,label,confidence
nhờ người giúp lấy lại tiền cũng nhanh lắm trong ngày là xong tui mới lấy lại được hôm qa,1,0.88
6789k. shop đang nha? á,0,0.85
sớm,0,0.85
ô người quen,0,0.95
"6789club""chấm""me nèe",1,0.99
nam mô lăng nghiêm hội thượng phật bồ. kinh lăng nghiêm,0,0.99
nó hổ báo lắm,0,0.85
ganyan nangyari sakin na scam,1,0.95
chuẩn lun nha. live thì rõ đẹp,0,0.85
đúng thât,0,0.95
hahahahah big problem it be easier bro,0,0.0
có mỗi bài đó mà cứ đem ra hỏi nghe bài trình chưa,0,0.9
bo may hoi day,0,0.85
con xin vía cho bame con mạnh khỏe,0,0.95
gọi là nấm kim chi chứ,0,0.85
oánh cho như đập chó,1,0.98
hay mò,0,0.0
chú lăng nghiêm cho con nhận giấy khen học sinh xuất xắc ạ,0,0.99
siêu phẩm,0,0.85
"nhìn mặt biết số nhà "" nhà tò """,0,0.85
"nghe ghê z, tui mới coi 1 đoạn ít nên không bt ghê như nào",0,0.85
iu dọ,0,0.85
semuga kembali kejalan benar,0,0.95
shopee pay chuyển tiền về tk ngân hàng được mà?,0,0.85
ối dồi ôi,0,0.95
they dont sel them in the uk only in eastern europe,0,0.95
anhh,0,0.85
nhìn yêu thế,0,0.99
theo em xe tank là an toàn nhất,1,0.88
ở phòng mĩ thuật cũng có đấy mấy bà ơi,0,0.85
giờ mới nghe được bài này,0,0.85
nakakatawa yun ah,0,0.95
tôi inbox rồi ah,0,0.95
đúng vậy live 1 loại bán 1 loại,0,0.85
pha ôi,0,0.0
là sao,0,0.95
nhảy chung sticker,0,0.85
thả vào dầu,0,0.95
ako din na scam din ako người 250 riyal pero nd isa tôi ang nang scam e akin ung last na scam s akin 6 month ago ung isa una 4years ago,0,0.95
mi biết hắn hà,0,0.0
mình bùng khoảng tầm 10 ap mình cũng đăng facebok bị lừa đảo nên anh em cùng hiểu nên mình cứ vay thêm lỡ rồi,0,0.0
tại bây tôi mới chửi bậy,0,0.85
"sơ hở là fl à , mà em cx làm theo tại nhiều chuyện.",0,0.85
trk tôi cũng bị v.. vứt cho mã giảm 150k rồi thôi.. nên tôi đã không dùng lazada từ đó,0,0.85
mds eu fui o unico que riu kakakakaka,0,0.95
helo :,0,0.85
thì e phải ngoan,0,0.85
tôi thấy dễ thw hơn là ba',0,0.85
nhắn qua mình xemm,0,0.85
a đi trước nhé,0,0.85
i would of loved to se that,0,0.95
tính xin đi làm cùng ạ,0,0.85
tôi thua con cá,0,0.95
bạn ở dưới đó có vui không,0,0.95
mày biết đọc hk z thằng tân nó nói 15t nó ra đường chứ tôi nói hồi nào tôi ra xh 15 nam nay tôi 40 r may biet x không,0,0.0
kiera nhậu vs anh thì được,0,0.95
11:16 hù ai,1,0.99
rep em,0,0.85
bà nua thui đồ tui review cam kết uy tín,0,0.85
kali,0,0.85
bang gw udh baca ulang 5x tp gatau apa maksud lu apan anj kalo kalo,0,0.0
dm,0,0.0
chuyện tâm linh có thật á. lúc nhỏ trốn học chơi net. ra chiếc xe đạp bị ma giấu mất luôn. về nhà ma nó trả lại nó nằm ở nhà sẳn luôn .,0,0.85
sách tiếng việt lớp 5 có đó mọi người kết nối tri thức,0,0.85
tôi yếu tim còn thấy vd này nx là seo,0,0.85
con thành tâm xin vía mặt hoa da phấn tài lộc may mắn ạ,0,0.95
"thần chú lăng nghiêm là chú lớn của phật giao , nội dung giảng giải rất nhiều về tâm , và dành cho việc hành trì tẩy thân tâm rất nhiều , trừ đi các oản niệm , tâm ma và nó lả cốt cho biệc tu hành , chứ không hẳn để áp chế ma hay quỷ j b nhé",0,0.99
đã chơi thì cầm cán chứ đừng cầm lưỡi,0,0.99
"mua qua kênh c hiền , uy tín phết c ạ , tôi mua váy bò 1 lần , lỗi . shop vào nhắn tin hỗ trợ đổi váy mới ok á .",0,0.85
ma trong người bn sợ nha,0,0.85
con hoan hỉ đón l lộc,0,0.85
tớ fann hoii cauu oii,0,0.85
she s so col,0,0.0
cái này thì ủng hộ khá. con vy quá hỗn và tỏ ra thượng đẳng,0,0.85
tôi 17 tuổi,0,0.0
wel i mean he s the main character and buly in the show so,0,0.95
francis sibi nag scrol² lang ako nahalikan pavrenmebiscaramoeya o,0,0.0
monoco mình bị từ cái thời 2019 á. bán hàng đểu hoài. nhận về cái váy hết hồn,0,0.85
inbox e ai,0,0.85
tui cg vậy.bả mặc đẹp mua về như váy bầu mặc không nổi mẫu nào sợ thật,1,0.99
câu cửa miệng cuoar bn là j,0,0.85
а если у противника есть тоже руки не всегда получаеться вырубить так не знаешь кто перед тебя стоит,1,0.95
el problema es q si lo saca ya no hay huevos a darle un golpe así de cerca,0,0.95
nó vẽ chứ aap j,0,0.85
中国,0,0.0
so i have a chance huh proud,0,0.0
k thế có hơn con của hoà không bác,0,0.0
family pack,0,0.0
"vk ck người ta đấy chế ạ, e ý buôn xe điện cùng chúng tôi . khổ vì vui quá mà nổi thế này . chủ thớt nên tìm hiểu trc khi đăng",0,0.85
cho họ vay nợ mới rồi họ sẽ trả nợ cũ,0,0.85
bah si quand c est une fouile c est une fouile pas de exception feme ou home nous on nous met bien des mains dans nos trous de caca pour voir si il y a pas une arme alors ça c est r,1,0.95
פאק,0,0.0
mình nhắn tin bạn rồi ạ,0,0.85
racism ain tôi funy lil bro,1,0.95
nhắn mình giúp vay nhanh ạ không,0,0.85
"hỏng hiểu lầm vậy chi luon,t ở. m",0,0.85
you didn tôi se the fight,0,0.95
tôi thất vọng hoàn toàn mua quần áo trên tiktok. thua mỗi cái rẻ lau là đúc trong túi thôi.,1,0.99
offers 2k weekly allowance,1,0.99
đóm,0,0.0
ref you leting ts slide,0,0.0
mẹ anh tuyển con dâu chưa ạ,0,0.95
nói chung dừng ở mưcd thích và tò mò chứ chưa đến đam mê như mấy người kia nên học khó vào lắm,0,0.95
carbón,0,0.0
"em kho khăn quá, giúp em với",0,0.85
i blinked and he was on the ground,0,0.95
thầy xem giúp con đường công danh sự nghiệp ạ,0,0.85
越南朋友想学习个会走火入魔的,0,0.95
bé thỏ trả lời rất đúng,0,0.95
nay gồng lên r chứ bth đâu có như vầy,0,0.85
céi gì hế,0,0.95
về xin tiền bà già,0,0.85
no les pasa que cuando muestran escenas románticas como esta se emocionan como si a ustedes les estuviera pasando,0,0.0
liên hệ cho tôi bạn ơi,0,0.85
nghe thử acy đi,0,0.85
tik tok tôi toàn dân tổ thế này,0,0.85
con nam mô a di đà phật con xin đón nhận tai lộc đấy ạ,0,0.85
thầy xem giúp em có sinh con được không?,0,0.85
yes it did,0,0.0
_hagari_ !! adorable ê,0,0.85
uầy,0,0.95
corect hahahaha,0,0.95
sau này e có được nhờ con không ạ,0,0.85
nhìn sợ hãi,0,0.85
просто в соло,0,0.95
crazyteen cũng y z,0,0.85
cô gái tháng 6,0,0.85
phí thời gian,0,0.0
hé hé ngdep,0,0.99
pro có thật sự hiểu thế nào là khóa không tay phải của quần đen bị phá khóa rồi đó thây,0,0.95
"1 nạn nhân của trang mun, mua 1 lần từ 3 năm trước và bye luôn",0,0.85
con này truy cập được abum ảnh không b,0,0.95
"chuyện tâm linh ai không tin thì thôi, nhưng hồi đó đi học 4h chiều về mà tôi mất tích luôn tôi bị giấu, xong ba mẹ tôi phải đi tìm tận 7h tối mới cứu được tôi trong quán net",0,0.85
lâu ngày họp xã giao thui mà,0,0.85
merci beaucoup,0,0.95
se me hicieron agua los pulmones,0,0.95
tôi hc qua rồi mả nhỉ,0,0.85
niệm đại bị é,0,0.98
ganda panalo,1,0.95
dạ em muốn tìm hiểu về văn hoá tứ phủ không biết tham gia những buồi hầu có mất phí không ạ,0,0.95
không nói đâu,0,0.85
thần tài gõ cửa 𝟲𝟳𝟴𝟵𝗻. 𝘀𝗵𝗼𝗽,1,0.99
say một lần để hiểu nỗi khổ của đàn ông,0,0.95
tht sau này con cháu sao biết,0,0.85
suplex²,0,0.95
1 từ nóng,0,0.0
lớp 3 mới có,0,0.85
điện thoại vs dji,0,0.95
ra dẻ hm,0,0.95
sana may mkilala ako n ganito kagaling pra maibalik dn s akin ang perang nkuha người mga walang pusong scamer n yn,0,0.95
it s apart of adulthod is how i se it,0,0.95
oum,0,0.0
ถ าอย ในกฏกต กา มวยล อคอาจไม น ากล ว ถ านอกต กา ฆ าได ไม ผ ดกฏ มวยล อคม นห กคอได ในไม ก ว ได เลยนะ,0,0.0
si no fueran tan n3n4s con todo ya me banearon una cuenta solo por decir maldiciones no fuera una cuenta que recluta a futuros sic4r10s porque ahí no banean nada,0,0.95
vừa thích cái hỗn vừa đọc hiểu kém,0,0.85
nhìn tội,0,0.85
thấy ẻm xik nên tag thôi mòo,1,0.95
nhắn tomy và fl tomy nha,0,0.95
nãyh gặp 2 lần r đó :,0,0.85
răng nó trắng hơn răng tôi nữa,0,0.0
yes hi,0,0.85
husband,0,0.95
thầy hữu duyên giúp con xem lá này về quê làm có ổn không ạ. con cmt từ hôm trước mà nay con tìm không thấy ạ,0,0.85
roi bạn giải chưa,0,0.85
benakno sek akun mu le,1,0.95
cho tham gia với sticker,0,0.85
sering ketemu di kreta dari arah st duri ke st tanah abang si idris jualan dia dagang di tanah abang,0,0.95
çok az ya,0,0.95
yoh o fel you,0,0.0
xin vía da trắng và da hoa phấn ạ,0,0.0
dịch này do thèm mì quá nên đặt 10 gói mì indomie về mà ngày giao là ngày 22 tháng 7 mà h là ngày 3 9 rồi mà vẫn chưa thấy hàng,0,0.85
thầy nói đúng ai còn chúc thày luôn luôn mạnh khỏe và hp ạ,0,0.85
eventualy but the slam itself did nothing but pis the dude of for him trying,0,0.0
i love muay thai best martial art best for self defense unlock how to learn muay thai,0,0.0
inbox mình giúp,1,0.99
tôi hỏi đó,0,0.95
metropolis cũng có luôn hả,0,0.9
lol real,0,0.0
hehe tập dần đii,0,0.85
what s the name of the person dancing,0,0.95
phum hay,0,0.0
หวานอะไรเม งว ะ ม นจ ด,0,0.95
nói tầm bậy tầm ban,0,0.85
đúng r ấy. live rõ đjep mà về chán xừ,1,0.99
mình thay đổi thì thế giới sẽ tự thay đổi nha bạn,0,0.95
yêu chị ngay cái nhìn đầu tiên dồi,0,0.95
uk79.net ѕɪᴜᴜ п?ᴏᴏ,1,0.98
ủa vậy là có mik thấy nhẹ nhõm thoy á hả,0,0.9
lo pasaron ayer en el canal 5 vd,0,0.95
vậy là giải thích rồi đó,0,0.95
"1 nạn nhân. mua sz m mặc bị trật, đổi lên sz l về trật hơn sz m",0,0.85
chào em,0,0.99
i got bulied when i was 15 for imitating cats when i was 7,1,0.95
1 thơ 2 thả thính 3 hoa ít thôi,0,0.9
chơi toàn xiết chơi đấm đá j,0,0.85
chất qá 2 oii,0,0.9
я хорошист,1,0.95
giọng của bình gold nghe cuốn,0,0.85
enak aja lo itu kawan sd gw jadi nongkrong nya pasti sama gw itu,0,0.95
tim ba mẹ không mất,0,0.85
mereka bisa menang lawan liverpool karna ingin keluar dari degradasi,0,0.85
xin hữu duyên 1 quẻ ạ,0,0.85
tính j kì vậy dậy cx là gội vốn hả,0,0.85
phải cúng đúng cách mới câu được cá to nhé,0,0.95
mẹ cháu tim chưa?,0,0.85
hâhha y chan chỗ tui. con bé kia qua nhà ông này ở xong dính f0 phong toả không được đi lại. phải ở lại nhà ông này thỳ cũng bị vợ bắt luôn,0,0.95
mình nhận xem tarot phí fl nha,1,0.88
linda bebe,0,0.0
thì chịu đi mà hỏi tht nha ai hỏi z,0,0.95
mới b.ào được cốt 50 cành tân thủ net12. win ngon phết,1,0.99
nam mô a di đà phật,0,1.0
khỏi,0,0.85
có tài từ nhỏ kk,0,0.85
that eyes,0,0.85
có mà tại m í,1,0.99
"xinlỗi vì đã nhìn ảnh,xả xui cho gia đình và mình",0,0.85
ai hỏi dữ chưa,0,0.95
my bf hates me he l make a face at me if i do this and ik bc i did it before,0,0.0
có giải trong kenh r nha,0,0.95
lụm cái két 6789io.shop nha bạn,0,0.85
kom rumänien bruder 6,1,0.95
sách lớp 5 tập 1 cũng có á,0,0.85
đổi cả 6 lá,0,0.95
𝙉𝙞𝙘𝙚 𝐁𝐄𝐀𝐔𝐓𝐈𝐅𝐔𝐋,0,0.0
mình ở ocean park thấy cũng toàn dây play vs subb,0,0.85
but it ain tôi love me,0,0.95
10đ bn ơi,0,0.85
ai mà không chửi,0,0.85
tlinh strore lắm người gắn link live lắm nha,1,0.99
đạt lãnh lương nhớ đem cúng chùa nha m,0,0.85
xin vía mặt hoa da phấn gia đình khoẻ mạnh tài lộc dồi dào ạ,0,0.95
ozie tv harus nengok sih nih,0,0.0
"em , 1 người cũng đã xóa lazada ra khỏi điện thoại . và sản phẩm lỗi là tại nghe mèo, và em đã đập luôn chụp hình gửi cho lazada sau đó không order nữa",0,0.9
nó lưu hết rồi bn m là dân kinh doanh sợ mất uy tín nhưng khi dính vào mà kinh tế yếu thì cách duy nhất là bùng đó bn ông này nói chuẩn đấy làm theo đi cổ lên nhé,0,0.0
bác cho e tên hội e vào đọc cho mở mang với,0,0.9
𝓷𝓱 𝓛𝓲 bữa nói không hiểu nầy đang nghĩ hưu,0,0.85
no,0,0.95
တယ လ ဂရမ မ အက န ဖရ တင ပ ထ တယ,0,0.0
bro,0,0.85
can tôi watch any other kdrama bc nothing beats this,0,0.0
lebih seram orng yg baik di depan jahat d belakang kita,1,0.95
chân này bao nhiêu vậy,0,0.85
my friend we don't bet stones why say manchester united win,0,0.85
хотелось бы,0,0.95
حبسوك,0,0.0
but that suden stop hurts,0,0.95
hay de prueba,0,0.95
nonton di akun tiktok kak di yt blm ada lupa aku apa akunya sebentar ya kak tak cari dulu,1,0.95
ขอบค ณนะคะ,0,0.95
hông biết mà c kia trước làm cùng mua nhânh cug khen xong tui ms coi live mua. cũng gần năm rồi. h mẫu không đẹp,0,0.85
riêng kickboxing a cò vẫn cửa trên b ạ,0,0.85
ac dễ thương thế nhở,0,0.0
claiming without using the sound 6 claiming,0,0.95
𝗛𝗧𝗧99.𝗖𝗢𝗠 zô đỏi đời ik ní,1,0.99
i mean i can stop if i realy wanted it s not that bad,0,0.95
đỉnh đỉnh cj ơi ủng hộ hết mình,0,0.95
my spirit animal,0,0.0
không chê được điểm nào luôn : longvip . xyz,0,0.95
inbox anh bé,0,0.85
viết đơn xin lỗi pích cà bô nữa đồng chí,0,0.85
oh lord bro ain tôi waking up,1,0.95
both of my parents pointed the mon and they had scars on their ears 2,1,0.95
tui đây,0,0.95
sir pahelp naman po ako please,0,0.95
ai này mạnh thật,0,0.85
6369hh.co m trải nghiệm là phát tài,1,0.99
kuya kaya nyo po ba e recover ang old gmail tska deleted facebok acount no number and no email,0,0.95
6879hh c o m tin tưởng được,0,0.85
not if it s self defense,0,0.95
1 0 mu win,0,0.85
nhả vía dính ai chứ không dính tui không thấy tui,0,0.0
xnh,0,0.95
funfact i wasnt bulied for being alt,0,0.0
amen i claim it universe,0,0.0
no u got me wrong bro i didnt mean it that way i meant my jaw droped in confusion hahahaha,0,0.95
старая класика нынче только олды повторят этот трюк,0,0.95
у меня такая же ава в тг,0,0.95
em vừa nhắn cho chị ạ. em cảm ơn chị,0,0.85
la,1,0.95
nhìn giống mình qá,0,0.95
for now,0,0.95
tính ra rất giỏi á làm cả năm chưa sai lần nào luôn vì không cần nút xoá luôn,0,0.0
có nhiều sách của các cụ nguyễn hiến lê ngô tất tố dịch sang tiếng việt đấy ạ,0,0.95
ganda yun pre sinunog at pinasabog ni jason statham,1,0.95
hăn chép lại,0,0.85
"lazada hầu như là ship có 2k. còn shopee ship khá cao, tui ở tỉnh",0,0.85
liên hệ em,0,0.85
đỉnh,0,0.85
我们怎么会学不懂呢 梅花易数 六爻 奇门我们都懂 风水也会呀,0,0.95
cho em mượn 20 chục triệu,1,0.99
chơi là thắng tại jd88.pro,0,0.85
хахаха де,0,0.0
cuốn,0,0.85
đẹp thế,0,0.98
in absolutely no way is it worth it especialy if you ever have intentions of having a family or a wife,0,0.95
5536:con gái con trai gì cũng 7 tép tỏi 7 hạt tiêu hả thầy,0,0.85
ang gwapo ni binsoy umiyak,0,0.0
m đâu ra vậy,0,0.85
thấy ma dọa người á b ơi,0,0.85
có ba đâu,0,0.85
chỉ có không có tiền mới nói mấy câu đó á bạn,0,0.85
dan,0,0.0
tiếc là tôi không thích ăn cá,0,0.95
sao lại chặt biển ba vì,0,0.85
đừng ai nhắc ht2 ở đây,0,0.85
nhìn bả mà cười hê hê,0,0.85
bt,0,0.0
nhậu để làm ê làm để nhậu rứa fen,1,0.99
did i ask,0,0.95
a3 là dân chơi,0,0.85
sách lớp 5 cũng có á,0,0.85
thật luôn nhé.xung quanh bb m nuôi sg baby nhiu lam.chan..chong người ta cu nghi chong m.kg xan cuoi hoi cung chong oi.,0,0.85
hey,0,0.0
chx coi ai đánh phá hoàng à,0,0.85
:xả xui cực mạnh,0,0.85
âyy sticker,0,0.85
bạn có mẫu này cho mình xin được không ??.,0,0.85
xih ư xinh gớm,0,0.95
naging tirahan người bubuyog,1,0.95
ไปด มาแล ว,0,0.95
lãi 10,1,0.95
nó có lấy vk đâi . cuộc đời chấm hết,1,0.99
6i claim it,0,0.95
"hồi trước bà yêu 1 anh cũng tử tế này nọ nhưng tham vọng rồi bỏ bà ấy đi du học nước ngoài, từ đó bà chả yêu ai sâu đậm nữa, theo m.n như vậy gọi là",0,0.85
xả xui gia đình cực mạnh,0,0.85
deo,0,0.85
có ước cũng chẳng tới lượt bn đâu,0,0.85
lzd bh nó vậy chứ đời cty trước lúc mình còn làm thì đàng hoàng lắm,0,0.85
xin xem giúp e ạ,0,0.95
"cmt ở trên cũng chẳng nhắc huy nào hết b ơi, bớt so sánh nhé",0,0.85
ngây thơ thế,0,0.95
in wich countries do they sale these,0,0.95
nhãn dán thằng rapper bá tánh sticker,1,0.99
đại ca tỉ tỉ rảnh hk nè inbox e hỏi chút được không ạ,0,0.95
pa bembang isa lang,0,0.0
ngta ufc mà bn,0,0.85
quăy ħũ bộ dễ ăn lắm hả sao thấy ô kia quay bên thosanhũ cơm từ 1m lên gần 200m nhanh vậy,0,0.85
cái thoại này nghe quen thế nhỉ drama gì hóng từ mấy tuần trước,0,0.85
lo ga di ajak so asik,0,0.95
chọn lương tâm ik,0,0.95
"thường các anh sẽ xin đi bộ tập thể dục buổi sáng hoặc chiều trong tầm 1,2 tiếng,mà không đi tập mà lên nhà các iem thể dục",0,0.9
làm mồi mà nhậu 1m kiếp sau không uống được r,0,0.85
смотря с какой скоростью,0,0.95
ordering hutao meow plush cuz of this now 3,0,0.0
quá xá đã,0,0.85
"vài bữa rảnh c kể típ cho nghe , kk",0,0.85
18 vay được không ạ,0,0.85
thế là đủ roy bạn. bạn không cần phải làm chủ tịch. lấy chồng làm chủ tịch là đủ roy. bạn sẽ tự có danh xưng vợ của chủ tịch và có 50 tài sản của ổng,0,0.85
des pulsions meurtrières,0,0.0
tôi cũng là nạn nhân. chất về xấu quá hoàn đơn luôn,0,0.85
xem dùm nha bạn,0,0.85
đang định đuổi,0,0.85
tay chị khỏi chưa ạ ..,0,0.95
ezra my quen mention,0,0.95
đàn bà cũng uống vậy luôn ạ?,0,0.85
it s beautiful,0,0.95
chơi vui thôi giờ đầy kk,0,0.85
который слева потом его потушил,0,0.95
quen nó đou boà,0,0.95
𝐎𝐊𝐕𝟗𝟗.𝐔𝐒 túi đầy tiền,0,0.95
ich vermise ihn so sehr,0,0.0
a di đà phật cho con lên lớp,0,0.99
con xin vía da đẹp may mắn gia đình hạnh phúc làm ăn phát đạt ạ,0,0.95
"bb có bb này nọ, đại gia có đại gia này nọ. mây tầng nào gặp gió tấng ấy. có tiền phù hợp với tiêu chuẩn và điều kiện, ngoại hình bb thì đó vẫn là bb",0,0.85
1 0,0,0.85
cứ liên hệ trực tiếp với cơ quan chức năng đừng tin người lạ nói lấy lại giúp,0,0.95
xả xui cho gia đình,1,0.99
chưa thấy thông điệp ạ,0,0.95
ho vd dau voii aa,0,0.85
đỡ hơn dân bắc m đi đào lửa là chính,0,0.85
88669a . com vẫn khi đang lên họ,0,0.85
vẽ mực thôi chưa dùng kim nha anh em,0,0.85
"mình không đủ tiêu chuẩn mà 39kg thích trên phân , bị loại từ vòng gửi xe í",0,0.9
ủa tôi nhớ có trồng rau đâu mà nhiều thế,0,0.85
dạ,0,0.95
hä,0,0.95
the sun,1,0.95
nghỉ ăn tết nhớ em. miss em.,0,0.85
mình định vào đặt set thể thao mà khi ấn vào mua hiện lên shop đó lướt luôn cho kịp,0,0.85
ngoan cx bị nói,0,0.9
chào tôi của 3 tháng trc,0,0.98
hi,0,0.95
sao phải cẩn thận?,0,0.85
ফ লদ ন ট অন ক স ন দর,1,0.95
khá ta có phải là mấy đứa nhân vật phản diện trong truyện ngắntrên tiktok không vậy mn? thấy nó cứ vô lý sao sao á,0,0.85
baka naman po tulong na scam din po ako,0,0.0
nhất là lelienreview nha. iive 1 đằng giao 1 nẻo,0,0.85
niu bn thay nhut đau khó chịu zay .càng nghe nhiu vào,0,0.9
6789game.net quốc tế nhảa mạnh đó,1,0.98
ba mik mất lâu r,0,0.85
ủa ủa,0,0.99
any sporty code??,0,0.85
cổng 789a. store đang nhả anh em,0,0.85
đòi không được xin ít chục tiền anh em đi lại,0,0.95
con xin vía thành tâm vía mặt hoa da phấn tươi tỉnh táo trên con đường phía trước,0,0.95
that s what friends are for haha,0,0.95
put it in water its paint,0,0.95
kaget gw,0,0.0
泳衣就是這件,0,0.95
mong là vẽ thôi,0,0.85
hữu duyên xem cho e với,0,0.0
rồi nghiệp tới,0,0.9
i was bulied before but beat their as i fel so proud,0,0.0
nerden biliyon,1,0.95
cứ đúng luật mà chơi thôi . thắng làm vua thôi,0,0.85
ê gì,0,0.85
nag scrol lang nakis pa,0,0.0
everyone s sen it bub it s a tiktok trend,0,0.95
verla en netflix verla en canal cinco,0,0.95
thời đại 5 0 rồi mà,0,0.95
đag trổ nghiệp ấy ạ,0,0.9
are you asking if i go to a,1,0.95
thầy xem giúp con tiền tài và phu thê ạ,0,0.85
ay bekeper pla yun hahaha,0,0.0
뭔 발상이래 운동선수의 부상은 언제ㅜ어떤식으로 올지 모르는건데 뭘 잘 안다친다는거야,0,0.95
y la sigo viendo no dejo d verla al igual sigo lorando como la primera vez q la vi,0,0.95
thenk,1,0.88
áp lực quá,0,0.95
nhắn tin em hỗ trợ cho ạ,0,0.85
lên face r kìa biết koo,0,0.85
hạt tiêu là hạt tiêu bác ạ?,0,0.85
tôi là nạn nhân của trang baly,0,0.85
if he did he wil die,0,0.95
back to you,0,0.95
u là chời vừa đặt 1 đống đồ lazada huhuu,0,0.85
kiểu dư là kiểm tra lại cái gì ấy,0,0.85
gia chuong,0,0.0
my guy none gives a shit stop trying to get clout in a tiktok coment section fucking sado,1,0.95
"đúng luôn, tòan livestream bán xong khóa sản phẩm đó luôn",0,0.85
"cái thói không bỏ, mới nghe đâu là đã táp vội",0,0.85
unonyepa,0,0.85
cô thư kí và anh sếp may mắn,0,0.95
tôi fan conor nhưng phải chấp nhận là đánh không lại khabib thật mà,0,0.85
tử vi kinh dịch mai hoa lục hào mã y nhân tướng thái ất thần kinh kì môn độn giáp bát tự mệnh lí lục nhâm tiểu độn bát môn thần khóa quá nhiều thứ chưa có cơ duyên tìm hiểu hết,0,0.95
i'm kinda sad for this group of simps,0,0.85
kayaknya di adjust si bro soalna masih op,0,0.0
không thu phí trước muốn lấy lại tiền treo trên ap nhắn em em chỉ cho,1,0.88
giải bùa phải mua gai để xong và tắm mới được,1,0.99
"cho minh vai 20, triệu nha",1,0.99
drinking geting drunk,1,0.95
có căn nhìn dễ thấy lắm,0,0.85
năm mô a di đà phật,0,1.0
hy vọng được bạn hữu duyên,0,0.85
хахахахаха гениально,0,0.95
man u 0:5 newcastle,0,0.85
coi cái nết bả cười kìa,0,0.95
so scary,1,0.95
oi bn tôi sao bị phốt vậy,0,0.95
chợ đêm 6789 wine rực rỡ,1,0.99
a xem riêng không,0,0.0
"confused newcastle to win, brighton win or draw, villa to win against chelsea",0,0.85
grabe nmn ginawang bahay,0,0.0
"i can see 3 draws brentford vs bournemouth chelsea vs villa palace vs tottenham and unexpected wins for burnley, west ham and leeds.",0,0.85
ok pero los que fuman kakao,1,0.95
o adversário dele tmb,0,0.0
hth n la bô m ah,0,0.85
that kick shounds like a shotgun,1,0.95
mua,0,0.85
xin if áo bà đang mặc với,0,0.9
that shi was personal,0,0.95
sana ako nalang mam,0,0.0
đánh đứng cũng ăn được đâu,0,0.85
fr fr,0,0.95
tôi cũng bị,0,0.98
hoan hỉ mong được bạn hữu duyên ạ,0,0.85
hii anhh,0,0.85
wwow,0,0.85
"quỷ thích tỏi, gừng trừ tà ma, quỷ.. thầy từaluaw",0,0.85
xã hội không hề đơn giản.ở nhà với cha mẹ là an toàn,0,0.85
quá nguy hiểm hãy nói không với rượu,0,0.95
hỏng r lộ hết bí mật,0,0.9
forest 1 0 city,0,0.85
ada lampu gk kok gelap y,0,0.0
nhìn thấy giống văn toàn vậy,0,0.95
helo,0,0.0
i like your smile,0,0.95
6879me.com đầy tài lộc,0,0.85
wecome,0,0.95
malamang nagsisimula panga lang sya umakting makikita mo kapag mag improve sya sa aktingan,0,0.95
bg ingat gw ga gw temen lu waktu sd,1,0.95
nếu ai cũng như ai thì tất cả mọi người đag sống đều không có cha mẹ àh,0,0.95
em thú y trong sách tv lớp 5,0,0.85
sino ang mas matinde cumputer enginering or it sana masagaot tnks,0,0.95
4ever,0,0.95
suit bang,0,0.0
nơi để xả xui,0,0.85
nguyn,0,0.95
đã có video giải tđ nè,1,0.95
ok lang sobrang lasing basta hindi kana uwi tignan mo yung nasa video napadelikado nyan lalo na sa mga kakabaihan okay maging masaya na may tama pero make sure hindi ka mawawala người malay,0,0.95
hiphop sticker,0,0.85
hasta grite jaja la eh visto 4 veces,0,0.0
giờ mấy bé làm sugas baby mà nhiều đứa tự hào vãi,0,0.85
no it s not bro,0,0.95
mắm có cả th đây à,0,0.85
pior q eh,0,0.0
hỗ trợ icl xs 17prm,0,0.85
đã đọc và liền quay qua nhìn thằng bồ bằng ánh mắt hoảng hốt,0,0.9
bro flew,0,0.95
argh you are beutiful mery me,0,0.0
ako na to guys,0,0.85
"như nhau bạn , ăn khế , ăn củ cải trắng , tắm muối ..",0,0.85
htt69 co m ước cao bồi có cao bồi,1,0.98
im makin my resignation paper now omw!!,0,0.85
bằng cân tôi,0,0.95
cho ấy ấy nhé,0,0.85
"ôi shopee chán bà nội luôn. m săn được cái chảo của p g giá 350k đợt 10 10. mà nó hủy không giao,xin lỗi mình và tặng vc 10 tối đa 50k",1,0.99
tôi hâm mộ câu cuối của ông hơn đấy,0,0.95
mình vay rồi trả như thế nào vậy em,0,0.85
tui làm vậy nhưng mà nó lạ lắm tui đáng nó luôn,0,0.95
kv99. vn nhả vip luôn,1,0.99
rất chính xác,0,0.0
xả xui cực mạnh mạnh cho gia đình và bạn thân,0,0.85
hic đồ e mặc toàn toptop.lun,0,0.85
yes u believe,0,0.0
tuyệt vời 𝟲𝟳𝟴𝟵𝗻. 𝘀𝗵𝗼𝗽 nha? nhiều thật,0,0.85
da phấn not ra phấn,1,0.95
ba mất rồi có nên tim không bạn,0,0.85
to chà bá,0,0.85
no cuz id wana be freinds w u,0,0.95
265 cầu giấy,0,0.85
tớ cg mua váy baby doll nhìn mẫu mặc đẹp mà về nó to hơn cái bao bố nữa đi sửa cg không thể mặc được b ạ,1,0.99
"cứ tới chỗ trâu lăn thì ngâm mình xuống tắm là hết,, chịu hôi thối là được",1,0.99
18t cần vay 2tr ạ,0,0.85
inbox e chỉ chỗ vay ạ,1,0.99
đen vâu thì sao bạn,0,0.85
to much people,0,0.95
