text,label,confidence
первый в итоге в 0 уходит,0,0.0
этот бро типо такой 1 1,0,0.0
он в 0 выйдет,0,0.0
баланс,0,0.0
20sur20 coef 0,0,0.95
team work,0,0.95
他在取得平衡,0,0.95
пов коментаторы,0,0.95
пов друг между подходами,0,0.95
нивелирует весь прогрес,0,0.95
por que salir si sé olía bien a naturaleza,0,0.95
nan le gars il a trop d aura,0,0.95
балансирует,0,0.95
это китай,0,0.95
так можно отключиться из за нехватки кислорода,1,0.95
1хп 1хп,0,0.95
на нейтралке,0,0.95
нейт диаз,0,0.95
понятно сш,0,0.95
кпд 0,0,0.95
тип паравоз,0,0.95
تمرين سوبر يستهدف الباي والقلب,1,0.95
واله حقيقي,0,0.95
да у него абонемент закончился просто,0,0.95
лёгкие качает,0,0.95
кащей,0,0.95
бесконечный двигатель,0,0.95
сигарета не влияет на рост мышц она влияет на выносливость,0,0.95
я думал он покурить вышел,0,0.95
в 0 уходит,0,0.95
pas mal cele là,0,0.95
у тя из за никотина сосуды сужаются а при тренировке кровь гоняется сердцем быстро шанс к инсульту 70,0,0.95
не в минусе и не в плюсе,0,0.95
как ощущается aura и aura,0,0.95
1 красава,0,0.95
c est une technique en cyclisme ou en randoné pour ouvrir les poumon et mieux respirer mais ça te tue au pasage,1,0.95
gym bali,0,0.95
дизель,0,0.95
тибо типичный пикми блогер,0,0.95
удерживает баланс,0,0.95
j ai jamais vu ça au pars avant,0,0.95
в ноль вышел,0,0.95
может он показал как правильно дышать во время подхода,0,0.95
система тренеровке называется 1 1,0,0.95
10 хп 10 хп,0,0.0
если бы я так же бы сделал хоть я и не курю то меня бы вышвырнули бы из зала и пометили бы в чёрный список,0,0.0
идет второй час моего нахождения в поиске я обосновался состояние стабильное выжившие дайте знать,0,0.0
вот это удар по капитализму,0,0.0
я так же оправдывался когда тащил гантели на улицу то что я их не ворую а просто с ними подышать свежим воздухом,0,0.0
он чо в 0 выходит типо 1 и 1,0,0.0
в ноль работает,0,0.0
western remote closer,0,0.0
мага maqa sen,0,0.0
sai gia chi,0,0.0
ti volevo tagare prima zio bili,1,0.95
𝐋𝐞𝐨𝐧𝐢𝐝,0,0.95
кафидов,0,0.95
7 ariz,0,0.95
𝐊𝐎,0,0.95
мы в начале,0,0.95
tín,0,0.95
visas musu gymas,0,0.95
bro was shocked,0,0.95
dark humour because he s black,0,0.95
straight to the point,0,0.0
bro got straight to the point,0,0.0
dark humor,0,0.0
i did same thing my fingers were more spread out than his,0,0.0
les,0,0.0
did you tipe this on opiset day,0,0.0
stop the godamn cap 2 years later broham,0,0.0
def les,0,0.0
we al know it was on ur fyp,0,0.0
actualy i searched up dark humor jokes so,0,0.0
this is some funy dark humor,0,0.95
folow if you haven tôi already for more dark content,0,0.95
racism ain tôi funy lil bro,1,0.95
i m a solid 5 ngl,0,0.95
jaw droped,0,0.95
lower than tyler s,0,0.95
what the fu,1,0.95
a,0,0.95
first,0,0.95
he just like me fr fr,0,0.95
what did he measure,0,0.95
his,0,0.95
ha,0,0.95
you know you know,0,0.95
never heard of airdroping is it related to iphones only cuz i don tôi have that on my phone,0,0.95
my hand broke in 2 doing the last bit,0,0.95
when you search funy after watching some scary shit at 3 0 am,0,0.95
i can relate but a lil,0,0.95
as a woman,0,0.95
comenting to stay right here,0,0.95
dark humor²,1,0.95
i did it and my fingers got close together,0,0.95
the way he said that at the end had me trying that shi out to,0,0.95
bro what the heck,0,0.95
bro s ofended,0,0.95
mines even,0,0.95
nah im dead,1,0.95
the last part,0,0.95
same here,0,0.95
bro went to down,0,0.95
what did bro measure the,0,0.0
al 5 are the same for me,0,0.0
five words for the algorithm,0,0.0
aple,0,0.0
wtf,0,0.0
should of sen dat comin,0,0.0
bro didn tôi understand,0,0.0
lok at my reposts,0,0.0
that tok a dark turn,0,0.0
bro n,0,0.0
no no u,0,0.0
no no me white,0,0.0
joke,0,0.0
rayna yesir,0,0.0
hoy this is you,0,0.0
u changed ur name to my one damn,0,0.0
u fr,0,0.0
help vex,0,0.0
𝑯 𝑬 𝑨 ꨄ,0,0.0
sors,0,0.0
mady bilie s version,0,0.95
phantom of the opera yal pls,0,0.95
this you,0,0.95
jesus lover,0,0.95
hunt,0,0.95
𝐎 𝐑 𝐆 𝐀 𝐍,0,0.95
what the fuc,0,0.95
i ve got perfect measurements,0,0.95
dark humor darker humor,0,0.95
that ain tôi dark humor the dark humor is that you caled it dark humor bcs he s black,0,0.95
wait he s black shouldn tôi it be like 10 inches,0,0.0
it s a disadvantage for being a big person,0,0.0
dark humor is like water some people get it some people don tôi,0,0.0
at least there s space betwen his fingers,0,0.0
fury,0,0.0
this is hurmor,0,0.0
let s se,0,0.0
i get why they cal it dark humor,0,0.0
how he black,0,0.0
i m casting spels haha no more kids for you,0,0.0
folow me,0,0.95
kinh lắm,0,0.95
tính ra dáng đẹp mà ap quá nhìn xấu mất,0,0.95
bán lại cho anh quần này nhé,0,0.95
xinhgh,0,0.95
oah,0,0.95
value the simplest things they are the ones you mis the most have a great day cute mermaid,0,0.95
a ra nhớ,0,0.95
ra ngoài hay trong,0,0.95
i love tiktok,0,0.95
còn nữa không em quay vào ban ngày cho đẹp,1,0.95
thôi,0,0.95
tôi tải về rồi hí hí,0,0.95
ai muốn trò chuyện zui zẻ thì ghé nhật ký em nha,0,0.95
toàn hữu duyên,0,0.95
đủ combo luôn á chứ,0,0.95
kiên,0,0.95
em đg lm gì vậy có biết là tụi anh thích lắm không hả,1,0.95
siu phẩm ạ,0,0.95
nói thật qua bên mà rạo rực,0,0.95
bl ngọt lắm,0,0.95
đầu,0,0.95
e xin in4 cái mũ ở dưới quần,0,0.95
đây nha b dán mã lên thanh tìm kiếm sọp bi là ra nha ạ bqc kca ufb,0,0.95
giới trẻ giờ nhiều mốt quá,0,0.95
chị check inbox tiktok em trao đổi công việc chị nhé em cảm ơn chị,0,0.95
dạ bạn check tn cv shop vs ạ,0,0.95
chắc phải xuống núi thôi em oi,0,0.95
hữu duyên bl kiểu zíc zắc sau đó chuyển sang lốc xoáy tiếp tục kiểu xoắn ốc rồi kiểu cầu vồng sau mưa sét đánh không nhả vào ngay bom8 chấm,0,0.95
dễ thương quá ạ,0,0.95
nay xinh quá nè chị,0,0.95
đɪ ᴄʜơɪ ᴄʜìᴜ ᴀɴʜ ʜơɴ ᴄả ᴄʜìᴜ ɴɢườɪ ɪᴜ ɴʜắɴ nhắn tiktok cho em hoặc chat te le gram,1,0.99
em ở đâu vậy,0,0.95
ᴠᴜɪᴠᴇ ɴʜᴀ ɴ ᴛɪɴ ᴛᴇʟᴇ ɢʀᴀᴍ ᴀ,0,0.95
pv tận nơi lh cho em telegam aiu nha,0,0.95
ɢ ᴀ ɪ_ɢ ᴏ ɪ ɴɢ ᴏɴ_xɪ ɴʜ_ɪᴜ ɴʜᴀ ɴ ᴛᴇʟᴇ ɢʀᴀᴍ ɴʜᴇ ᴀɪᴜ,0,0.95
chắc chắn đấy,0,0.95
bú gì cho bằng bl muốn bl được thì tới bú nc8 vào ngay nc8 chấm nét để bú lộc xong bú bl,1,0.99
gọi thằng cha mày vào nhé,0,0.95
a cũng có ở trong này sao,0,0.95
𝟤 ᴛᴏ ʙʟ xᴜᴀᴛ_ᴛʀᴏɴɢ inbox e,1,0.95
ᴍᴜốɴ ᴄó ʙé đẹᴘ ʙêɴ ᴄạɴʜ ʟɪêɴ ʜệ 𝒁𝑨𝑳𝑶 096 979 964,0,0.95
anh em hữu duyên bl đâu r,0,0.95
dep,0,0.95
hưu duyên tới bl bú vb8 không nghỉ có người bạn nói chơi vb8 phải biết dừng đúng lúc công nhận đúng phết vào ngày vb8 chấm com,0,0.95
anh có hay đi không ạ,0,0.95
anh iu tải lotus chat rồi tìm em nha lotus chat 0342696741 em qua tận nơi ạ,0,0.95
ᴍᴀꜱᴀ ᴀ ᴛᴏ ɪ ᴢ ɪʙ ᴛᴇʟᴇ ɢʀᴀᴍ,0,0.95
ᴍᴀsᴀɢᴇ ᴠᴜɪ ᴠẻ ᴛạɪ ɴʜà ɪʙ tiktok hoặc ᴛᴇʟᴇɢʀᴀᴍ ᴇ ᴄʜᴏ ᴇᴍ ạ,0,0.95
xinh lắm ạ,0,0.95
e thi sao bl e đi ạ,0,0.0
em chuẩn bị live show hàng anh có muốn vào xem không đê lại số viber em kb nhé,0,0.0
6789er com sảnh fc đang lỗi kìa mọi người 20 lên 3m9,0,0.0
mới lụm bên này 8m1,0,0.0
lụm roi bl e đi,0,0.0
tôi thực sự thích điều này,0,0.0
xinh,0,0.0
nhan e đi v a nha,0,0.0
người đâu sắc thắm như hoa nụ cười tỏa nắng chan hòa niềm vui mắt huyền long lanh ngời soi duyên ngầm e ấp làm trời cũng say chúc em 1 ngày tràn đầy năng lượng và an lành hp nhé em có thể cho anh 1 folow 1 và 1 coment hok em cảm ơn em nhiều,0,0.0
trăm triệu hạt mưa không hạt nào rơi nhầm chỗ,0,0.0
chỉ có 1 đàn ông đủ bản lĩnh để hiểu được e anh có muốn thử không,1,0.95
ai nói chỉ đàn ông mới biết săn mồi em cũng có thể khiến anh tự tìm tới,1,0.95
em đang cô đơn a iu tải ap lo tus nhắn tin qua tâm sự với em nha6 ghi tắt tên lo tus chat 0 3 5 9 2 5 8 6 1 2 phương uyên baby,1,0.95
buổi trưa vui vẻ,0,0.95
mới lụm bên này 5m8,0,0.95
anh iu tải lotus chat rồi tìm em nha nhắn em qua liền nha 0564949729 ngân oanh,1,0.95
e nhảy đẹp tuyệt vời quá,0,0.95
cuốn,0,0.95
em đẹp lắm,0,0.95
mới lụm bên này 5m1,0,0.95
mới lụm bên này 4m8,0,0.95
son mujeres muy linda,0,0.95
xinh như này lương 30tr xếp hàng gọn vào nhé,0,0.95
thế mà mới nói thich bl bv e,0,0.95
anh muốn bé đi thư g iãn thì inbox ox em qua 𝒁𝑨𝑳𝑶 096 979 964,0,0.95
kết nối lotus chat bé nha tâm sự ạ icon,0,0.95
xinh quá,0,0.95
mới lụm bên này 8m4,0,0.95
helo em,0,0.95
56789 chấm kim cú quay định mệnh khiến ai cũng bất ngờ,0,0.95
_ _ _ _,0,0.95
xin bl dk không ạ,1,0.99
riêng tôi thấy 6 ý kiến riêng,0,0.95
56789 chấm kim không tin vào vận may ư xem clip này đi,0,0.95
56789 chấm kim khi may mắn chọn bạn làm người đặc biệt,0,0.95
56789 chấm kim một pha nhân phẩm cực cao xem mà hú hồn,0,0.95
con này đáy bé lắm,0,0.95
em nhận cal ạ inbox tele em nhíe ạ,0,0.95
56789 kim tươi lém kèo thươm lun,0,0.95
tau nhanh qua đem nhắn em lotus chat 056574284,0,0.95
6789er com độ uy tín thì khỏi phải nói,0,0.95
inbox zl 084729430 e nhé a,0,0.95
a thuận,0,0.95
sky ơi vào 6789er com cổng qte uy tín xanh chín nè,0,0.95
6 7 8 9 er com 12h sảnh mg đang lỗi kìa mọi người 50 lên 4m8,0,0.95
tổng bí thư thông báo 6789er com là cổng qte uy tín nhất,0,0.95
chịu rồi 6789er com muốn ở đấy luôn,0,0.95
folow mình vs,0,0.95
𝙏𝙞𝙠𝙩𝙤𝙠 𝙘ó 𝙘𝙝ế độ 𝙯𝙤𝙢 𝙣𝙝𝙖 𝙖𝙚,0,0.95
gái xinh nhớ ghé amy house tại 08 trương công hy để lựa những mẫu váy xinh chỉ 35k nhá,0,0.95
ê hình như chị này mới lộ hả thấy quen quen tiểu sử mìn cập nhật thì pải,1,0.95
vui vẻ nhắn qua tiktok em nha,0,0.95
nhìn em dễ thương xinh xắn đáng yêu quá chừng luôn đó em,0,0.95
mới lụm bên này 5m3,0,0.95
vô xem đi đã lắm,0,0.95
giá em này bao nhiêu vậy ạ,0,0.95
thân hình thể thao chiều cao 1 50mét bộ nghế sa lông chân không trạm đất,0,0.95
mình thử trên 6789one pro xóa cách rồi mượt phết,0,0.95
gọi vốn,0,0.95
liem ne,1,0.95
gái làng chơi,0,0.0
56789 chấm kimhôm nay nhân phẩm nở hoa anh em ạ,0,0.0
56789 kim lúa về cản 0 kịp luôn anh em,0,0.0
nv,0,0.0
linh ber,0,0.0
076865493 tuyền khu vực tphcm bình dương anh em muốn zui vẻ alo nhá,0,0.0
can thận tụt quần em ơi,0,0.0
mantap bnget non,0,0.0
یعنی اگه دولا بشه چه اتفاقی میافته,0,0.0
sister may,0,0.0
waow,0,0.0
wow super awesome,0,0.0
so very cute zise and prety girl,0,0.0
งดงาม,0,0.0
오 굿이야,0,0.0
sticker,0,0.0
you are very swet cute,0,0.0
slm,0,0.0
này là chưa có em bé đúng không nhỉ,0,0.0
хочу,0,0.0
bisa di coba nih,0,0.95
形狀很不錯,0,0.95
สวยน าร ก,0,0.95
bl không bỏ giọt nào nuốt hết,0,0.95
ангел,0,0.95
в каждом движени чёткость,0,0.95
algo bien muy bien,0,0.95
dáng đẹp quá,0,0.95
lindo belidimo,0,0.95
estas super linda,0,0.95
господи кто это делает,1,0.95
more of her vids out there,0,0.95
оo50 соm g search,1,0.95
красивые формы прекрасны,0,0.95
𝐧𝐢𝐜𝐞 𝐧𝐢𝐜𝐞 cute 𝐧𝐢𝐜𝐞 𝐧𝐢𝐜𝐞 cute cute 𝐧𝐢𝐜𝐞 𝐧𝐢𝐜𝐞 cute i m interested pleas,0,0.95
生過孩子的,1,0.95
que beleza me encanta saludos desde argentina,0,0.95
กนสวยจ งเลย,0,0.95
esas si son hermosas nada que estorbe son perfectas,0,0.95
preciosa,0,0.95
black hole,0,0.0
so lovely woman,0,0.0
sex,0,0.0
哦 美丽动人 光彩照人 可爱迷人 富丽堂皇 美丽动人 可爱迷人 惊艳绝伦 才华横溢的神奇女侠 我爱你 你真是太完美了 我视你为伟大的女人,0,0.0
mặt trời,0,0.0
có vieo giải rồi nè bạn xem nha,0,0.0
xem ở đâu vậy b,0,0.0
mặt trời bạn ơi,0,0.0
tomytarot dã gởi thông điệp mặt trời cho bạn,0,0.0
bạn gửi ở đâu ạ,0,0.0
bạn fl kenh voi check tn là thấy nha tn tiktok ấy,0,0.0
mình cảm ơn bạn,0,0.0
mặt trời ạ,0,0.0
mặt trăng,0,0.0
mặt trăng ạ,0,0.0
mặt trăng hữu duyên a,0,0.0
tomytarot dã gởi thông điệp mặt trăng cho bạn,0,0.0
vâng cảm ơn ạ,0,0.0
tôi chọn mặt trời,0,0.0
giòng suối ạ,0,0.0
hữu duyên,0,0.0
fl tomy nghen,0,0.0
thông điệp về mặt trăng là gì ó bạn ui,0,0.0
đã gởi bạn,0,0.0
rep trong phần tn tomy gởi nha,0,0.0
gửi e xin thông điệp mặt trời với ạ,0,0.0
cỏ cây và suối,0,0.0
đã gởi trong phần tn bạn,0,0.0
cho minh xin,0,0.0
bạn fl và nhắn hình cho tomy,0,0.0
mặt trời an,0,0.0
b check tn nha,0,0.0
mình chờ tn bạn ạ,0,0.0
hihi mặt trời ạ,0,0.0
mặt trời bạn à nó có ý nghĩ gì vậy bạn,0,0.0
cảm ơn bạn,0,0.0
có video giải rồi nè trâm ơi,0,0.0
đâu ạ,0,0.0
mặt trời ah,0,0.0
bạn fl và nhắn cho tomy nhé,0,0.0
mình đã fl,1,0.95
bạn nhắn cho tomy đi gởi tđ cho bạn tk ban rieng tư nên đâu ai gởi tn trước cho b được á,1,0.95
mình nhắn rồi ạ,0,0.95
bạn nhắn cho tomy trước tomy mới gởi được nè tn ấy,0,0.95
mình chưa thấy ạ,0,0.95
bạn phải fl và nhắn cho tomy trước nhé,0,0.95
mk thấy mặt trăng,0,0.95
mặt trơid,1,0.95
mặt trăng ak,1,0.95
トミーをフォローしてメッセージを送る,1,0.95
fl cậu rùi,1,0.95
mặt trời ậ,1,0.95
chưa thấy j ạ,0,0.95
vì bạn chua fl nên tomy nhắn cho bạn không được bạn check tn trong tiktok nha,1,0.95
fl và inbox cho tomy gởi cho nha,0,0.95
tym r thoy hả ad,0,0.95
gởi cho b hồi hôm chủ nhật mà b chrck tn nhé,0,0.95
hog có tn nào lun bạn ơi,0,0.95
bạn không fl và không nhắn cho tomy tiktok đâu cho tomy gởi đâu,0,0.95
tụ 2,0,0.95
có video giải r nè người ơi,0,0.95
mat troi nhe bạn,1,0.99
bạn folow và nhắn cho tomy gởi bạn nha,0,0.95
thong điệp la j ban,1,0.99
fl và nhắn cho tomy gởi tđ cho nha,0,0.95
mk đã fl và nhắn tin ạ,1,0.99
em bé ơi có videi thông điệp rồi nha,0,0.95
fl nha a có video giải rồi nè,1,0.99
cảm ơn shop nhưng mình chưa nhận được ah,0,0.95
trong phần tn tiktok nè bạn thấy bạn chưa xem tin nè,0,0.95
mình thấy mặt trời ạ,0,0.95
dòng suối,0,0.95
có video giải r đó b ơi,0,0.95
trong tâm trí trống rỗng vô định tôi đã thấy mặt trời,0,0.95
nhắn cho mình gởi nhé,0,0.95
hãy nhan tomytarot nh,0,0.95
mình thấy mặt trăng mong thêm trải giúp,0,0.95
cảm ơn thêm nhiều ạ,0,0.95
đã gởi b,0,0.95
vâng ạ,0,0.95
mình thấy hình mặt trăng và trùng hợp mình tên trăng trong tiếng việt người,0,0.95
nhắn mình gởi thông điệp cho bạn nhé,0,0.95
mình nhắn bạn rồi,0,0.95
đã gởi cho bạn tđ nhé,0,0.95
mặt trời và mặt trăng ạ,0,0.95
huyên bạn thấy hình nào đầu tiên nè,0,0.95
tomy gởi r nha,0,0.95
tk bạn rieng tu nên bạn nhắn trước và fl tomy gởi cho nha,0,0.95
vâng bạn check giúp mình nha,0,0.95
mặt trăng ạ mong hữu duyên,0,0.95
bạn fl và check tn tomy nha,1,0.95
tôi inbox rồi ah,0,0.95
dạ mặt trời ạ,0,0.95
fl check tn là thấy nha bạn,0,0.95
dạ mặt trăng có ý nghĩ là ji ạ,0,0.95
bạn fl và check tn mình có gởi bạn rồi đó phần tn tiktok nè,0,0.95
fl và nhắn trc cho tomy gởi nha,0,0.95
mặt trời bạn ạ,0,0.95
nhắn trong phần tn cho tomy trước nhé,0,0.95
nhắm mắt 3s nhưng không biết chọn cái nào cả,1,0.95
khi mở mắt ra bạn thấy ấn tượng với hình nào đầu tiên,0,0.0
dòng suối ạ mình cảm nhận được nguồn ánh sáng không khí trong lành mà mình luôn muốn,0,0.0
nhắn cho tomy nha vì tk ban rt,0,0.0
đã có video giải ghim trong kênh nè,0,0.0
dòng suối ạ,0,0.0
có giải trong kênh rồi nè b oi,0,0.0
mặ trời,0,0.0
mặt trời có ở tường nhà tomy,0,0.0
fl và xem video giải tđ nha,0,0.0
nhắn chi tomy nha,0,0.0
linh ơi bạn fl và nhắn cho mình trc mình gởi cho nha chưa fl nên t không cho mình gởi tn,1,0.95
rùi á,1,0.95
nhắn cho tomy nha tomy không thấy phần nhắn tin cho bạn nè,1,0.95
í tiktok chỉ cho nhắn 1 tin bạn nhắn cho tomy cái nha,0,0.95
fl và inbox tomy nha,0,0.95
nhắn tomy và fl tomy nha,0,0.95
inbox tomy,0,0.95
mặt trời ạh,1,0.95
fl và nhắn mình nha,1,0.95
số 2 mặt trời,0,0.95
mình thấy mặt trời,0,0.0
mat troi la gi z b,0,0.0
mặt trời buổi trưa hay xuất hiện ở trên bầu trời nè bạn,0,0.0
đã gởi cho b rồi nhé,0,0.0
có video giải rồi nè nhớ cmt giúp tomy nghen,0,0.0
em nhắn cho a nha,0,0.0
có video ghim giải rồi nè,0,0.0
mặt trời bạn ơi thanks,0,0.0
tomy đã gởi bạn,0,0.0
mat troi,0,0.0
mặt trăng voi mặt trời,1,0.95
em không thấy,0,0.95
măt trời ạ,0,0.95
đã lên video giải 1,0,0.95
mặt trời nhé,0,0.95
folow và chấp nhận tn tomy nha tomy không gởi tn cho bạn được,0,0.95
dòng suối thì sao ạ,0,0.95
bạn nhắn cho tomy nha,0,0.95
fl nhắnm ình gởi cho nè,0,0.95
mình đã fl ạ,1,0.95
đã có video giải tđ nè,1,0.95
đã có giải rồi nha,1,0.95
inbox tomy nha,1,0.95
bạn fl check tn nha,1,0.95
mình không nhận được ah,1,0.95
bạn nhắn trong phần tn cho tomy nha,1,0.95
fl va nhan tomy nha,1,0.95
có video ghim giải r á,1,0.95
có video giải r nghen,1,0.95
có giải trong kenh r đó bông,1,0.95
fl voi nhan tomy nha,1,0.95
mặc trời,0,0.95
fl tomy vào xem video giải ghim r nha,1,0.95
mình thấy mặt trăng nhen bạn,0,0.95
nhắn tomy nhé,0,0.95
fl với nhắn tomy gởi cho,1,0.95
dạ mình fl rồi ạ,0,0.95
mình chưa nhận được thông điệp,0,0.95
bạn check trong tn là thấy nha tin nhắn tiktok nè,0,0.95
có giải trong kênh rồi nè,0,0.95
có giải video ghim r á,1,0.95
đã gởi mặt trời cho b,1,0.95
mặt trời ak,1,0.95
đã có video giải,1,0.95
đã gởi bạn check tn nha,1,0.95
the sun,1,0.95
chưa thấy thông điệp ạ,0,0.95
tk bạn r tư nên bạn phải fl và nhắn cho tomy trước mới nhắn được nè,0,0.95
fl tomy sẽ thấy nè,0,0.95
có giải trong kenh r nha,0,0.95
bạn fl và nhắn cho tomy gởi cho nha,0,0.95
đã gởi thảo xitin nè,0,0.95
mặt trời ban ơi,0,0.95
thấy mặt trời,0,0.95
nhắn cho tomytarot nhé,0,0.95
mặt trời nhé b,0,0.95
mặt trời là gì ạ,0,0.95
fl và nhắn mình gởi trong tin nhắn nhé,0,0.95
tường nhà có giải rồi nha,0,0.95
đã gởi cho ly,0,0.95
mặt trời thì sao ad,0,0.95
hãy nhắn cho mình,0,0.95
mặt trời ah cám ơn ah,0,0.95
bạn fl check tn là thấy nghen,0,0.95
đã có video giải nà b,0,0.95
mặt trời ad có thể giải thích cho mình biết được không,0,0.95
nhắn cho mình nhé,0,0.95
check tn nha tomy có gởi bạn rồi đó,0,0.95
chọn mặt trăng mặc dù mặt trời khá bắt mắt,0,0.95
tomy có video giải r ấy,0,0.95
mặt trời nha,0,0.0
答えを見るにはチャンネルにアクセスしてください あなたへのメッセージがあります,0,0.0
măt trời,0,0.0
anh số 1 mặt trăng,0,0.0
à bạn nhắn cho mình nha,0,0.0
đã có video thông điệp rồi nè xem tường nhà nghen,0,0.0
chưa co b oi,0,0.0
trong phần tin nhắn nè,0,0.0
suối ạ,0,0.0
đã gởi trong tn tiktok bạn nha,0,0.0
mặt trăng a,0,0.0
mặt trăng em ơi,0,0.0
b fl và nhắn cho tomy gởi cho nha,0,0.0
thanh ơi b fl và chấp nhân tn tomy nha,0,0.0
mặt trời bạn,0,0.0
bạn fl và nhắn chi tomy gởi nhé,0,0.0
bạn nhắn cho tomy trc nhé,0,0.0
mặt trời nhé bạn,0,0.0
đã gởi thông điệp cho bạn nhé,0,0.0
suối và mặt trời ạ,0,0.0
chỉ 1 thôi nè bạn thấy cái nào đầu tiên nhắn trong tn tomy gởi cho,0,0.0
do tk bạn r tư nên bạn fl và nhắn mình trước mình gởi cho nhé,0,0.0
check video giải nha,0,0.0
thanks bạn,0,0.0
mặt trời nè,0,0.0
mat trang ạ,0,0.0
trong kênh tomy có giải rồi nè suchun ơi,0,0.0
cả 3 luôn ạ,0,0.0
năng lượng chỉ phù hợp khi em thấy 1 trong 3 ảnh ảnh nào ấn tượng nhất với em thôi cảm nhận lại em nha,0,0.0
bạn fl và nhắn tomy trước nhé,0,0.0
fl và nhắn tomy cái nha,1,0.95
mặt trời b ơi,0,0.95
đã gởi tđ cho b,0,0.95
luôn là mặt trời,0,0.95
folow và nhắn cho tomy gởi nè,0,0.95
mặt trời àk,0,0.95
có video giải rồi nha e,0,0.95
cám ơn bạn,0,0.95
đã có video giải tđ nè bạn xem nhé,0,0.95
mình nhắn tin ở tick tok của b rồi,0,0.95
đã gởi rồi nè,0,0.95
cảm ơn b,0,0.95
flo tôi gửi cho từng thk,0,0.95
cộng 1đứa ế ngồi xem,0,0.95
cute quá zạ,0,0.95
lại khóc lóc,0,0.95
chắc mày không khóc,0,0.95
chắc tại người đó chưa đầu thai,0,0.95
ah,0,0.95
tội chàng trai,0,0.95
cười cái gi bực mình,0,0.0
mình cũng muốn như vậy nè,0,0.0
có chiu tui đâu mà muốn vậy,0,0.0
bữa nào làm thử bữa được hok,0,0.0
không chiu ngta mà ns làm thử làm gi,0,0.0
cười gi,0,0.0
ngộ dỉ ta cười cũng hok cho,0,0.0
dị ak ai bảo không chiu tui,0,0.0
cười nữa đi,0,0.0
van123,0,0.0
ôm kiểu vậy khó chịu nha má,0,0.95
lỡ túm lộn áo thầy thì sao,0,0.95
thì thầy quay qua nhìn mik và ns em chỉ muốn phủi bụi giúp thầy thôi ạ,0,0.95
ước j mik không bỏ hk sớm nhỉ vì đồng tiền mà chịu thôi,0,0.95
năm nay 24 tuổi rồi mà xem những video như này tự dưng rưng rưng nước mắt,0,0.95
nhìn thấy giống văn toàn vậy,0,0.95
thầy rất z nếu có lớp như này,0,0.95
khúc thầy gãi đầu tôi mắc cười quá tr,0,0.95
idol nổi tiếng kìa,0,0.95
nhớ ngày trốn học báo thầy quá,0,0.95
coi biểu cảm của thày kìa,0,0.0
trời ơi lớp tui làm rồi vui lắm,0,0.0
giống lmc vậy,0,0.0
thề luôn thầy giáo ý đôi khi trêu mấy thầy mà mấy thầy vui vs nhây cực kì,0,0.0
cái tên kiểu,0,0.0
10 điểm,0,0.0
bình thương thầy cô nào chẳng nghỉ hu,0,0.0
what s up,0,0.0
nãy h coi mấy clip mà khóc lun nè,0,0.0
an,0,0.0
lớp tui tổ chức xong cô tui xuống can,0,0.95
coi đã khóc vì muốn trở lại thời học sinh vậy,0,0.95
đó là 1 kỉ niệm một thời thanh xuân đã trôi nhưng nó cx là một hồi niềm vui vẻ về ngày còn ngồi ở ghế nhà trường,0,0.95
thầy này nhìn là biết một nhà giáo mẫu mức và hết lòng vì học trò rồi nhìn nét mặt là biết,0,0.95
e nhớ thầy lắm,0,0.95
nhìn thầy này hiện nhỉ vuốt tóc nhìn thương ghê,0,0.95
tự nhiên khóc theo,0,0.95
cả một kỉ niệm,0,0.95
chắc những học sinh đó không quên tháng năm đó,0,0.95
thảo cảm động quá m,0,0.95
mà cái lớp mình lạ lắm,0,0.95
06_06 như thi diem mi 𝔫 bữa nào tổng kết lúc lien hoan ngồi trg lớp lm zậy hong chứ đợt hỡm fail qué,1,0.95
thoi ik lm tr r co được j dau,0,0.95
phải kêu đứa nào có căn mà hay bực á chứ 2 đứa thân nhau mà làm vậy không chân thật,0,0.95
bảo duy máu nóng,0,0.95
𝕡𝕙𝕦𝕤,1,0.95
lm không,0,0.95
ò,0,0.95
ra dẻ hm,0,0.95
nhi hoa thôi cũng được,0,0.95
nmt,0,0.0
yêu bạn lắm á bữa nào làm cho thầy không,0,0.0
coi mấy này thấy tiếc ghê đi học thiệt zui như z mà,0,0.0
sun mỏi ê có gì tặng cho cô tiếng anh bánh kem làm như này không,0,0.0
tuấn em tuấn anh này nè,0,0.0
được ôn,0,0.0
mây,0,0.0
bé hướng ngoại lớp mình chỉ biết ước,0,0.0
đúng rồi đó,0,0.0
lớp tôi cũng làm mà hai đứa vừa diễn vừa cười cô tôi hú hồn đang đinh bất ngờ thì cô thấy bọn kia cười cái cô tôi bứt lực đứng nhìn,0,0.0
_,1,0.95
huy france sng _huong 𝙈 𝙌𝙐𝘼𝙉𝙂𝙃𝙊𝘼 quyên mưa minh vương bt nhảy thịnh granger,1,0.95
em này nè nhớ đánh nhẹ nha má,0,0.95
sao mặc đồ giống cấp 1 vậy ta,0,0.95
không phải đâu bạn,0,0.95
tui làm vậy nhưng mà nó lạ lắm tui đáng nó luôn,0,0.95
lớp tôi làm vậy 20 1 với thầy nè,0,0.95
êi chơi hông em nì ω ﾉ quynhanh đi má nek việt sang thật buồn khi cô liên nghỉ hưu,1,0.95
sợ bị hạ hạnh kiểm cả lớp,0,0.95
